ID	meandiff	sterr	pval	qval	struczero	method
4ed8f8fe598ed0de37588391ba9fab8a	NA	NA	NA	NA	NA	ANCOM
96dcda0afdd757ae960cc257a3ea3baf	NA	NA	NA	NA	NA	ANCOM
368480d48fcf86f93a946cedc8eeb25e	NA	NA	NA	NA	NA	ANCOM
1e6a76aac876e2db817ab3ff59b2b73f	NA	NA	NA	NA	NA	ANCOM
f5651be1508451ca50bb4b4e6d22a48a	NA	NA	NA	NA	NA	ANCOM
0a859c590216d53520a8d96c51c610c3	NA	NA	NA	NA	NA	ANCOM
69f1e7f664b902d71b1f47b471dc6818	NA	NA	NA	NA	NA	ANCOM
91f35622b28a66597f3f95a6ff38b530	NA	NA	NA	NA	NA	ANCOM
eeca547b20b7c291bda1ec046cf343d7	NA	NA	NA	NA	NA	ANCOM
0277102a716eb4b29c955229c1f0bd05	NA	NA	NA	NA	NA	ANCOM
c7b69ff9f32b844afba2b05dce3cfb3a	NA	NA	NA	NA	NA	ANCOM
77a1be56413b28396632ba0e5459d2e2	NA	NA	NA	NA	NA	ANCOM
966114f7815f726402d98992bd27c0cd	NA	NA	NA	NA	NA	ANCOM
6a0a796e983996cb53f9b0b935aabbd9	NA	NA	NA	NA	NA	ANCOM
75cf5455c679ae9954c1da6e85a2bbe0	NA	NA	NA	NA	NA	ANCOM
66dff2fdb51112383ab0e7805e79b275	NA	NA	NA	NA	NA	ANCOM
a2b8bcd5162592297ed984655c5ae58b	NA	NA	NA	NA	NA	ANCOM
a8827a2104fcc149de49d2ac93f63320	NA	NA	NA	NA	NA	ANCOM
8b0fafad2af16153774df8076fab79bc	NA	NA	NA	NA	NA	ANCOM
f3649bfd409e82370b9ca4867a89f9b4	NA	NA	NA	NA	NA	ANCOM
4abd0d7a06010de8841de2a7c52d2c82	NA	NA	NA	NA	NA	ANCOM
5292228b79febd5acb1a7caac5f72731	NA	NA	NA	NA	NA	ANCOM
ab3b4b3bca566a107f7097e45d3527e2	NA	NA	NA	NA	NA	ANCOM
9e02fa6561abc635e886d564de7717be	NA	NA	NA	NA	NA	ANCOM
191a2386bb9ccf759a9d5d1b71eb82c4	NA	NA	NA	NA	NA	ANCOM
d12e705ff9658422ec4d78e0ed45e1e9	NA	NA	NA	NA	NA	ANCOM
2a68b14fd31dbe3452da79d5fd2fab0d	NA	NA	NA	NA	NA	ANCOM
4416c2c19656c30421e46ba37639afa4	NA	NA	NA	NA	NA	ANCOM
f7421520559300aec6236e6f603c6f00	NA	NA	NA	NA	NA	ANCOM
e45b8f8109d2510bd86f8e20c113f271	NA	NA	NA	NA	NA	ANCOM
3a1bbea94402b883002265a325a704e9	NA	NA	NA	NA	NA	ANCOM
f0bc0887a21a17b28e8daa7e759803f7	NA	NA	NA	NA	NA	ANCOM
f3309c0c26144a4d3eb15b95bba2e4fd	NA	NA	NA	NA	NA	ANCOM
3cbfb0c0dcd7972138daa4cee4620e2b	NA	NA	NA	NA	NA	ANCOM
dd3c07f435516bf255b13aba81247223	NA	NA	NA	NA	NA	ANCOM
b684be806a97a9d93537326669b80c37	NA	NA	NA	NA	NA	ANCOM
eed4875bd752e0f6e5c2ee40061d4035	NA	NA	NA	NA	NA	ANCOM
4f6780da5d88c874004d5dd5ab996106	NA	NA	NA	NA	NA	ANCOM
bd1dc55f015c97286c0a2a6722cf0deb	NA	NA	NA	NA	NA	ANCOM
ea9d4f93bd15b8e34462635e05f267d2	NA	NA	NA	NA	NA	ANCOM
1c2c6e339f9bbf7ccce18237e72d1d26	NA	NA	NA	NA	NA	ANCOM
61538cd32c06a5f7e867705efc956cdd	NA	NA	NA	NA	NA	ANCOM
f0262272cfd5a59507cc6fa7062f326b	NA	NA	NA	NA	NA	ANCOM
d5da15f31e2635130579313b4d733c7d	NA	NA	NA	NA	NA	ANCOM
69a1591fe2ae787243026e18bc168d96	NA	NA	NA	NA	NA	ANCOM
b361b9941e81e3384f92e702729e19b9	NA	NA	NA	NA	NA	ANCOM
5c7a7cf3e6a05fe0dfbe959cfce8282a	NA	NA	NA	NA	NA	ANCOM
a09af546e10b832b46fe3389795b0392	NA	NA	NA	NA	NA	ANCOM
a7968f0dc3d44ebb46cf8480f415438a	NA	NA	NA	NA	NA	ANCOM
7eb4a5b0e3016289182dcbff13fb20af	NA	NA	NA	NA	NA	ANCOM
c7731886c8a338a5c6100510829d613c	NA	NA	NA	NA	NA	ANCOM
2457b2abc8f984072a39a53ed6de1b76	NA	NA	NA	NA	NA	ANCOM
9b43c5200017cdc6dc6e8a50e86be14e	NA	NA	NA	NA	NA	ANCOM
f6beddda4dbb7b9a41db7eaed371c71e	NA	NA	NA	NA	NA	ANCOM
d8e377a468c170625fd2e89d562f94ef	NA	NA	NA	NA	NA	ANCOM
1a8214fa075e963a52df20b30bfc9a43	NA	NA	NA	NA	NA	ANCOM
caf8d206716c723d98e9977bdd391c3b	NA	NA	NA	NA	NA	ANCOM
f46ff277d9d1e84b178d0e0689a4c6c0	NA	NA	NA	NA	NA	ANCOM
6f4ed10434868c71d72c7511884ccfc2	NA	NA	NA	NA	NA	ANCOM
1467b8c4e15c2dcb03d14d2b14548dda	NA	NA	NA	NA	NA	ANCOM
35fd49e7582d74c6dd81f06aa8c74daa	NA	NA	NA	NA	NA	ANCOM
14829bc7b0c418e78df2bd333dc11fe9	NA	NA	NA	NA	NA	ANCOM
983320583ab23c4f8e4561ef33848707	NA	NA	NA	NA	NA	ANCOM
3b0cca20a06e4ce9dca3ca2cbcf27f7f	NA	NA	NA	NA	NA	ANCOM
62286f18457339002ebe4e2547d6209a	NA	NA	NA	NA	NA	ANCOM
152342c4932247b49d12836088a46bac	NA	NA	NA	NA	NA	ANCOM
60cc7f205cb18fd371f8a7c96cfa88e5	NA	NA	NA	NA	NA	ANCOM
01b8c2a6b83647c069fb02c418e47465	NA	NA	NA	NA	NA	ANCOM
eda4b25808dc22fc87311c7b71cf7213	NA	NA	NA	NA	NA	ANCOM
e42fd068d4fb4848fcc42fc81deeaa6a	NA	NA	NA	NA	NA	ANCOM
e6f696812aa6453cf3f537ba73e8d5fd	NA	NA	NA	NA	NA	ANCOM
6bcae85bdeb6f23af94853cee38af90a	NA	NA	NA	NA	NA	ANCOM
658b95690306493ae958fef79023578d	NA	NA	NA	NA	NA	ANCOM
99452eac47759fa1f7f9fea99e0779f5	NA	NA	NA	NA	NA	ANCOM
bdb1d09cf26cd9de649f05a5fd6dcad1	NA	NA	NA	NA	NA	ANCOM
949b96e29d9d3d67f866b455e9465d0c	NA	NA	NA	NA	NA	ANCOM
43523c649f012566f8de1ef63833b100	NA	NA	NA	NA	NA	ANCOM
d5ca0077234ad25daef25438fde3664c	NA	NA	NA	NA	NA	ANCOM
8bd2cd707254d825f4c2fe78db32588c	NA	NA	NA	NA	NA	ANCOM
725894d04dc8c2581d10e64c53032ce2	NA	NA	NA	NA	NA	ANCOM
9cad35b41f6fb10fe2fc4c84ae16458d	NA	NA	NA	NA	NA	ANCOM
7375b1e645006708b5ca046524601149	NA	NA	NA	NA	NA	ANCOM
107bf055b5638044cfe40e41e7bf8e21	NA	NA	NA	NA	NA	ANCOM
072910e17990acd1b3360d822f310972	NA	NA	NA	NA	NA	ANCOM
3211d9c1b5737dbd7129f32f1ef36dfb	NA	NA	NA	NA	NA	ANCOM
ac5a5c88bfd116843df7122b4e229bb3	NA	NA	NA	NA	NA	ANCOM
5e58bd48c541ece90bc174cdd08f4866	NA	NA	NA	NA	NA	ANCOM
2a31a551e6dc3a74f995a26124254e80	NA	NA	NA	NA	NA	ANCOM
a9d9b8285d7510c7a29863533aa6ef00	NA	NA	NA	NA	NA	ANCOM
15feaa02937828462631ef1a1fa7514b	NA	NA	NA	NA	NA	ANCOM
b5d2fba4c692025f5ec0fb0eb9141d59	NA	NA	NA	NA	NA	ANCOM
0c11bd47fb660f5ffb8a6f1749a90d87	NA	NA	NA	NA	NA	ANCOM
6fba66668be5f55dae6101a3362ab216	NA	NA	NA	NA	NA	ANCOM
b0dc86484273a29a0db215b26bef911b	NA	NA	NA	NA	NA	ANCOM
c7c48443d241199cb68f0af82e1bd2dd	NA	NA	NA	NA	NA	ANCOM
d739f4168eb68a53ebdc38882fe6f541	NA	NA	NA	NA	NA	ANCOM
c1d1ad4fb0cfa750de1b7374e49ef863	NA	NA	NA	NA	NA	ANCOM
447d3eba7879c14aabe811b5b1c8d878	NA	NA	NA	NA	NA	ANCOM
5c3b9de054e82157e30ffeaeac93bef5	NA	NA	NA	NA	NA	ANCOM
ec432f5d0e2d949bbb06d4be94fa2831	NA	NA	NA	NA	NA	ANCOM
5fc40564c8b5e6a99de981c37c95f396	NA	NA	NA	NA	NA	ANCOM
4843058c9f06b200852a2586a9cb991b	NA	NA	NA	NA	NA	ANCOM
125121b5e37a8336cb7632eacf802abc	NA	NA	NA	NA	NA	ANCOM
18f54ffb4f818fc2774b77bc82084838	NA	NA	NA	NA	NA	ANCOM
