"","ID","structural.zero..Healthy.","structural.zero..Infected."
"6457ce7701f8545b420b4e827004ff57","6457ce7701f8545b420b4e827004ff57",0,0
"b1efafea7a41654a9b9671490397936f","b1efafea7a41654a9b9671490397936f",0,1
"14f8afb640ff016f60d4f6484c71bb4e","14f8afb640ff016f60d4f6484c71bb4e",0,0
"6026a3c735407aee1c80bdca89f97a03","6026a3c735407aee1c80bdca89f97a03",0,0
"fccf791a5e8d53ef5f4ceda4d1153cc7","fccf791a5e8d53ef5f4ceda4d1153cc7",0,0
"75f92387c815f70849698926bfdcfc93","75f92387c815f70849698926bfdcfc93",0,0
"59685594056d6f41025808dcac3db175","59685594056d6f41025808dcac3db175",0,0
"e7c96da862411a8c839d6c290026b806","e7c96da862411a8c839d6c290026b806",0,0
"bf1019ed285210f849a94e96bc231692","bf1019ed285210f849a94e96bc231692",0,0
"70645cb5397bc6a24f03bafcc26eb4ea","70645cb5397bc6a24f03bafcc26eb4ea",0,0
"10c568040bf06e35583d9838171c3c10","10c568040bf06e35583d9838171c3c10",0,0
"0bae6b5dc095a6d2f25ab49c1a6a9b31","0bae6b5dc095a6d2f25ab49c1a6a9b31",0,0
"d1400c3fb5f795bf73de3175e8668c0a","d1400c3fb5f795bf73de3175e8668c0a",0,0
"167faa4d028c4ae6ad8faeec76faf937","167faa4d028c4ae6ad8faeec76faf937",0,0
"9460adb6fb7f2d993e506453e227a0d3","9460adb6fb7f2d993e506453e227a0d3",0,0
"87e2f901c859229f799f1c5403e9c59c","87e2f901c859229f799f1c5403e9c59c",0,0
"09fd7da85590a86e26441ea95c42d8b4","09fd7da85590a86e26441ea95c42d8b4",0,0
"b128ad0cd92d541786fdd6e65a89676d","b128ad0cd92d541786fdd6e65a89676d",0,0
"ea17706e0995c1f8c41d3d86d04fbb52","ea17706e0995c1f8c41d3d86d04fbb52",0,0
"5e2c10522c2473d7707abf416caf8c94","5e2c10522c2473d7707abf416caf8c94",0,0
"37a3356f7a1c94ea89474feb9d17b60f","37a3356f7a1c94ea89474feb9d17b60f",0,0
"53777b50348ee275dfe0ddb4650726d3","53777b50348ee275dfe0ddb4650726d3",0,0
"cbef0c54da29479bd798fc14ea3042eb","cbef0c54da29479bd798fc14ea3042eb",0,0
"c6e45636776b37bc3a1a965ca2620432","c6e45636776b37bc3a1a965ca2620432",1,0
"71c1d1d53949613c5a6a281174870ad1","71c1d1d53949613c5a6a281174870ad1",0,0
"57364e4fcbdc58c6bbbb8b8f93eec11a","57364e4fcbdc58c6bbbb8b8f93eec11a",0,0
