"","ID","structural.zero..Healthy.","structural.zero..Infected."
"af0c31bb25bbade0e80523e94a666e20","af0c31bb25bbade0e80523e94a666e20",0,0
"0bf3fb03264047d40b5c114ab31f6315","0bf3fb03264047d40b5c114ab31f6315",0,0
"bac14d7e5ca54f18dc57fd0c02d31f82","bac14d7e5ca54f18dc57fd0c02d31f82",0,0
"37efce74f2b3002ca5cc6323d732cfe5","37efce74f2b3002ca5cc6323d732cfe5",0,0
"72344355815d4558fc417318ea5610ca","72344355815d4558fc417318ea5610ca",0,0
"60f590e6e5d0e1316935d41000a9f2a7","60f590e6e5d0e1316935d41000a9f2a7",0,0
"895403954f209f58a0bacf2fcdd76696","895403954f209f58a0bacf2fcdd76696",0,1
"e3b56b6cee44990ab2c539b310229350","e3b56b6cee44990ab2c539b310229350",0,0
"6e5a13a2161eb36d5ac58b66d441a04d","6e5a13a2161eb36d5ac58b66d441a04d",0,0
"1465d05c7bcf1849f7f2de3b6c3d7675","1465d05c7bcf1849f7f2de3b6c3d7675",0,0
"df659ab8d8e5080fc039c1e22fea0819","df659ab8d8e5080fc039c1e22fea0819",0,1
"93096f61db3cc510f96ec127a5099276","93096f61db3cc510f96ec127a5099276",0,0
"fd5e178a1eb8c7da0ce0f236f0ecfe97","fd5e178a1eb8c7da0ce0f236f0ecfe97",0,0
"10d47a7a299d3f30377ee29f98c7b5c2","10d47a7a299d3f30377ee29f98c7b5c2",0,0
"3bbd5d0c030065c2cd3b1dee4b13188e","3bbd5d0c030065c2cd3b1dee4b13188e",1,0
"32da550461e78890f9b869d63531a795","32da550461e78890f9b869d63531a795",0,0
"0b60ee0e38c3fc59567c45781ede7c8e","0b60ee0e38c3fc59567c45781ede7c8e",0,0
"727705172701b25d75a9814166f61e54","727705172701b25d75a9814166f61e54",0,0
"494fd7abdb4751d2122ffcb09b56359a","494fd7abdb4751d2122ffcb09b56359a",0,0
"e51a42a8e8014b68450dae3c48a791db","e51a42a8e8014b68450dae3c48a791db",0,0
"79b7b8d45c414c04b0394f6642abe05c","79b7b8d45c414c04b0394f6642abe05c",0,0
"538dba44ddcb4053c09c3bc69ace258e","538dba44ddcb4053c09c3bc69ace258e",0,0
"99e8517202303e369b09b5629f7709b0","99e8517202303e369b09b5629f7709b0",0,0
"93ea02edebe4b8e9f956f3034461c353","93ea02edebe4b8e9f956f3034461c353",1,0
"0bc1b28e0da630e6335990562a7ae292","0bc1b28e0da630e6335990562a7ae292",0,0
"4cf0d4c76e91a60016f335b0cb8f868a","4cf0d4c76e91a60016f335b0cb8f868a",1,0
"4f4f9492b137f51543a7b2f848d60b98","4f4f9492b137f51543a7b2f848d60b98",0,0
"877068c36063ecf94fac96d4229d3582","877068c36063ecf94fac96d4229d3582",0,0
"8767bde81e605d41890d76a5687193a9","8767bde81e605d41890d76a5687193a9",0,1
"9cfec83adc5f53e3b3384c03c833f670","9cfec83adc5f53e3b3384c03c833f670",1,0
"474806b1355a5db1b90aa1d8e33adb5f","474806b1355a5db1b90aa1d8e33adb5f",0,0
"72f058799a28e938745525e8d4c2e567","72f058799a28e938745525e8d4c2e567",0,0
"957bb0fe38740142ff0c6f75351dbba7","957bb0fe38740142ff0c6f75351dbba7",0,0
"7dc5d0d0e03804e9870dce0232e1afa9","7dc5d0d0e03804e9870dce0232e1afa9",0,0
"4ea40e51bdc8db9e3190e4cfca27633c","4ea40e51bdc8db9e3190e4cfca27633c",1,0
"a9e29dca0a31a46e4aeeec32e2fd8fdb","a9e29dca0a31a46e4aeeec32e2fd8fdb",0,0
"d57d92e1876924ef14fea6ae117b97bb","d57d92e1876924ef14fea6ae117b97bb",0,0
"09bb63cf7380fb6db5f8cfd65c886c5d","09bb63cf7380fb6db5f8cfd65c886c5d",1,0
"9305a438947c5199e6f201881e362629","9305a438947c5199e6f201881e362629",0,1
"fbac826e11b253661b44dddc5cff997c","fbac826e11b253661b44dddc5cff997c",0,0
"9ee35ed616df91aca89932056d27d60d","9ee35ed616df91aca89932056d27d60d",0,0
"07a7cdeea5aa2e75283d76e36d49342d","07a7cdeea5aa2e75283d76e36d49342d",0,0
"a83d5208bdd44a521e3df7ef39722f2e","a83d5208bdd44a521e3df7ef39722f2e",0,0
"1f250e981554452d6d09e6884159d0fb","1f250e981554452d6d09e6884159d0fb",0,0
"fa5e76cc999cfbb789c2f7ed7afec1c1","fa5e76cc999cfbb789c2f7ed7afec1c1",1,0
"195f28a7f99915e5461981f5da73bac8","195f28a7f99915e5461981f5da73bac8",0,0
"c9ae22b1fb3dd4ad5c9e1e47e874054e","c9ae22b1fb3dd4ad5c9e1e47e874054e",0,0
"7b17029070189baa1db86234d3a6ae4e","7b17029070189baa1db86234d3a6ae4e",0,0
"825b31824070ac279ba4792a7b5bf57c","825b31824070ac279ba4792a7b5bf57c",0,0
"c58a6007062497ce63694a91c9597615","c58a6007062497ce63694a91c9597615",0,0
"e7d1c27aa84f0c390c28039f5bc22729","e7d1c27aa84f0c390c28039f5bc22729",0,0
"115a3617f78f70b8574d38a6e34b567f","115a3617f78f70b8574d38a6e34b567f",0,0
"4e7e85963171b005b0ed977b8a46fa4c","4e7e85963171b005b0ed977b8a46fa4c",0,0
"d44745c5c8118e7477e6267109fb9555","d44745c5c8118e7477e6267109fb9555",0,0
"b387219dad8f64d8175270689b1f690a","b387219dad8f64d8175270689b1f690a",0,0
"91b9a6096765bfe3b18e76acf5982435","91b9a6096765bfe3b18e76acf5982435",0,0
"99da8983d892a038abaf5b7710009cde","99da8983d892a038abaf5b7710009cde",0,0
"3317f8c67b7978d4c16e4a4a01121eb9","3317f8c67b7978d4c16e4a4a01121eb9",0,0
"2608e38f5c5565c0afee7492c301471f","2608e38f5c5565c0afee7492c301471f",0,0
"c1087b3a43a276ecf0f789bb54f3d01f","c1087b3a43a276ecf0f789bb54f3d01f",0,1
"fbb0aca6e880fd2d9c8a54c2b0d6fde1","fbb0aca6e880fd2d9c8a54c2b0d6fde1",0,1
"f561ec1393d3a11a0e93ed2d473d795f","f561ec1393d3a11a0e93ed2d473d795f",0,0
"9fc4e00760c7b7b9c04dcf5ccaba668c","9fc4e00760c7b7b9c04dcf5ccaba668c",0,0
"f1428328440337cab0b024fae3917094","f1428328440337cab0b024fae3917094",0,0
"fc68b15c5ada48e38d954c85698e4301","fc68b15c5ada48e38d954c85698e4301",0,0
"d54ab281f7a66100f796a9dda1f9e8c2","d54ab281f7a66100f796a9dda1f9e8c2",0,0
"a4b4970186fce13e9e5afb56cde5c158","a4b4970186fce13e9e5afb56cde5c158",0,0
"d276ed46e8712699334ef8f1934ab016","d276ed46e8712699334ef8f1934ab016",0,0
"9355a2b0039b8a2c707c64d948716a58","9355a2b0039b8a2c707c64d948716a58",0,0
"73ab44635523ebf1f6c8fdf143a99e15","73ab44635523ebf1f6c8fdf143a99e15",0,1
"8672475e707b21eb0e084329e98ad6d4","8672475e707b21eb0e084329e98ad6d4",1,0
"4bc6d83d430bc131624487f7165afdcf","4bc6d83d430bc131624487f7165afdcf",0,0
"81eb4c04a9694c9febecf4cc0bdab309","81eb4c04a9694c9febecf4cc0bdab309",0,0
"00b5ced2d56bde827ffed4bc7cf926f9","00b5ced2d56bde827ffed4bc7cf926f9",0,0
"01fb9882985b9d4dcb8829c9436c44af","01fb9882985b9d4dcb8829c9436c44af",0,0
"8ed237645833ea47c9f4d6b8d2da0ee3","8ed237645833ea47c9f4d6b8d2da0ee3",0,0
"6241cd36211334990cb70df9c8bb0b2b","6241cd36211334990cb70df9c8bb0b2b",0,0
"0e2f958bed4edd96cf84378fdd5eaf84","0e2f958bed4edd96cf84378fdd5eaf84",0,0
"30465b2b817de05daf67498e42a68fdd","30465b2b817de05daf67498e42a68fdd",0,0
"ddf4f0d3421dbfb08efa6ba8263787dd","ddf4f0d3421dbfb08efa6ba8263787dd",0,0
"0831be3d1e17fb03121219159726364a","0831be3d1e17fb03121219159726364a",0,0
"c424c461a08bc04e3282ad887efaa910","c424c461a08bc04e3282ad887efaa910",0,0
"b8a2511db38334dd294e66c4bf8de443","b8a2511db38334dd294e66c4bf8de443",0,0
"60d7024738c647330b4bcb197b17e994","60d7024738c647330b4bcb197b17e994",0,0
"54438dbaea32b7b74aedf9b1cf6355b3","54438dbaea32b7b74aedf9b1cf6355b3",0,0
"35536dc3f39cb92f6694f1a4a590e157","35536dc3f39cb92f6694f1a4a590e157",0,0
"bce306269629385a564ae298962d0727","bce306269629385a564ae298962d0727",0,0
"8b789202982d57ac59ed5d2b3ad97b9d","8b789202982d57ac59ed5d2b3ad97b9d",0,0
"46a68359fbe043298e7bee84d7d12505","46a68359fbe043298e7bee84d7d12505",0,0
"f544fd90acee1fef19d7afdb690da5b0","f544fd90acee1fef19d7afdb690da5b0",0,0
"0e968972532625b04be0b0e81d101f9f","0e968972532625b04be0b0e81d101f9f",0,0
"5867c61c0b02733696ed5e4cd64f56ef","5867c61c0b02733696ed5e4cd64f56ef",0,0
"778c9ed47ed8877a057061bb649d9bc2","778c9ed47ed8877a057061bb649d9bc2",0,1
"46bceb0b00b112af5500a89b195f888f","46bceb0b00b112af5500a89b195f888f",1,0
"f7c9b0c5445e1d054a715592cc2792dc","f7c9b0c5445e1d054a715592cc2792dc",0,0
"eb9fbb77997c441505926bd7a4b090c1","eb9fbb77997c441505926bd7a4b090c1",0,0
"e977c7754c378326e330fc15869849d0","e977c7754c378326e330fc15869849d0",0,0
"d4812f5e68ea5b7cf3dd8d220f1c8ebe","d4812f5e68ea5b7cf3dd8d220f1c8ebe",0,0
"553dfe0b1aa333a70463d706d6be212e","553dfe0b1aa333a70463d706d6be212e",0,0
"69d480c47909d062b11cfe64355e2e86","69d480c47909d062b11cfe64355e2e86",0,0
"f5797ade5ae4bc7a13f1366c53d1f1ba","f5797ade5ae4bc7a13f1366c53d1f1ba",0,0
"dddfef0534b17c632b9413a14e3e1473","dddfef0534b17c632b9413a14e3e1473",0,0
"d8d5e11749406d95a041f3ef5a58883c","d8d5e11749406d95a041f3ef5a58883c",0,0
"6563d2afda8467b4f56bce47bf16a883","6563d2afda8467b4f56bce47bf16a883",0,0
"e6eb553afa148171093b3bcc84a98301","e6eb553afa148171093b3bcc84a98301",1,0
"d5507090c443f1def5aa59b37f5ad6a3","d5507090c443f1def5aa59b37f5ad6a3",0,0
"e57ccdbb7514f04832d8efb76c75607d","e57ccdbb7514f04832d8efb76c75607d",0,1
"9a6d190dc764487aa7aa447884f10e3a","9a6d190dc764487aa7aa447884f10e3a",0,0
"b33442aec60715b3ce1a40f30efa4405","b33442aec60715b3ce1a40f30efa4405",0,1
"6835eafae976e24ff091a953ce9728df","6835eafae976e24ff091a953ce9728df",0,0
"962600657d20af49b49b2875cf47d8fc","962600657d20af49b49b2875cf47d8fc",0,0
"80d9aa36d453897a9d99e896828f5f79","80d9aa36d453897a9d99e896828f5f79",0,0
"037c90d9970c6b4072b87bd8cfc24a00","037c90d9970c6b4072b87bd8cfc24a00",1,0
"806b1af5a0b7e8fc2838a353bfc13428","806b1af5a0b7e8fc2838a353bfc13428",0,0
"bdfa2012cdf76b3b61a07c02b9e908aa","bdfa2012cdf76b3b61a07c02b9e908aa",0,0
"1911f3a0d5942b7a003a85c0ee258c34","1911f3a0d5942b7a003a85c0ee258c34",0,0
"3b06b2d544ae5faef9cd465166f12198","3b06b2d544ae5faef9cd465166f12198",0,0
"1aaeb5fcf3c9e5624e7f411d6292334c","1aaeb5fcf3c9e5624e7f411d6292334c",0,0
"d0e8e34018155569ad29b211aac45cb1","d0e8e34018155569ad29b211aac45cb1",0,0
"786b1841a3915a6faedcce4f7b57f0da","786b1841a3915a6faedcce4f7b57f0da",0,0
"6ea6a0b362afb2722ffa4368a281a9d3","6ea6a0b362afb2722ffa4368a281a9d3",0,0
"72510f7b547b7d185ab845e5c23da933","72510f7b547b7d185ab845e5c23da933",0,0
"48c7d63411bcbb3676e5838f059f75a4","48c7d63411bcbb3676e5838f059f75a4",0,0
"e51d5eddf4517194a317a2989ed08785","e51d5eddf4517194a317a2989ed08785",0,0
"f0823586f83aaf28db8f46675076f82a","f0823586f83aaf28db8f46675076f82a",0,0
"6134e97c876db1780f9f4b769da1b217","6134e97c876db1780f9f4b769da1b217",0,0
"220e29a3e775d9def00987bd7b2675c6","220e29a3e775d9def00987bd7b2675c6",0,0
"e7a004c97c2afcb32d3a1e54c654794c","e7a004c97c2afcb32d3a1e54c654794c",0,1
"6ffe8de50b32c5260e48b43ae3bb01c2","6ffe8de50b32c5260e48b43ae3bb01c2",0,0
"7d897bfb0171703342faf2bc991f5c9f","7d897bfb0171703342faf2bc991f5c9f",0,0
"e56c456020260312e32ef85bd3930e41","e56c456020260312e32ef85bd3930e41",0,0
"ffa67ab353d0ef40887c95532ca694b8","ffa67ab353d0ef40887c95532ca694b8",0,0
"cbbac1e1a5ae59bff338b46f0c1030ae","cbbac1e1a5ae59bff338b46f0c1030ae",0,0
"913da990e605201857dbdf6a3f91dd1b","913da990e605201857dbdf6a3f91dd1b",0,0
"a9d960acc3383873c5582c00a7e703f6","a9d960acc3383873c5582c00a7e703f6",0,1
"668e3ba31088c497c7f8ca21e2181aa0","668e3ba31088c497c7f8ca21e2181aa0",0,0
"4fe5867ae70bf904124441b74215569d","4fe5867ae70bf904124441b74215569d",0,0
"ccf60a37516a9372a2a32ba8316197bb","ccf60a37516a9372a2a32ba8316197bb",0,0
"78353b90fe463776e399dd3b77861232","78353b90fe463776e399dd3b77861232",0,0
"f04bddc7c70b2ae29a72e23281c4f1e4","f04bddc7c70b2ae29a72e23281c4f1e4",0,0
"c876cd5f4244cdf5693204a756290a9f","c876cd5f4244cdf5693204a756290a9f",0,0
"aef85bc11bc2f94aa008348bc138c566","aef85bc11bc2f94aa008348bc138c566",0,0
"848be6fb60b978ae49a229d4cb96cc33","848be6fb60b978ae49a229d4cb96cc33",0,0
"c9e31ad6d049faf19fb4d981f9032907","c9e31ad6d049faf19fb4d981f9032907",0,0
"cc8848f906c81d14fd77f99352ac14c1","cc8848f906c81d14fd77f99352ac14c1",0,0
"359345d4553b44d51338d9fe25f92fd1","359345d4553b44d51338d9fe25f92fd1",0,1
"d8305434e3fe41ff8b3ddaa662e34c06","d8305434e3fe41ff8b3ddaa662e34c06",0,1
"7b76ea08a3300e7416f6e51923f0076b","7b76ea08a3300e7416f6e51923f0076b",0,0
"9b468ab1d0928bd9873b82086a709f7b","9b468ab1d0928bd9873b82086a709f7b",0,0
"edd89a150893713c2612805798905559","edd89a150893713c2612805798905559",0,0
"2d73384f30dd88c022af9485bdf0ad33","2d73384f30dd88c022af9485bdf0ad33",0,1
"d706b7cd7a4f0825d329f8c5bef7af35","d706b7cd7a4f0825d329f8c5bef7af35",0,0
"fac3968c09fae57e32d3f565c51a2432","fac3968c09fae57e32d3f565c51a2432",0,0
"c032c09a505693009ccdd604646c0c75","c032c09a505693009ccdd604646c0c75",0,0
"60c60e7ab966cb4b4a9301d54972cb47","60c60e7ab966cb4b4a9301d54972cb47",0,0
"ce5e88015e89345e68f9e4bd776f8a47","ce5e88015e89345e68f9e4bd776f8a47",0,0
"4192d238e6bd7cf46d1728b9896b2509","4192d238e6bd7cf46d1728b9896b2509",0,0
"7f913e2776c4f1b1a861e8165904c1ec","7f913e2776c4f1b1a861e8165904c1ec",0,0
"7e1ad3f4396732c8ab83d92105f48446","7e1ad3f4396732c8ab83d92105f48446",0,0
"b6206f30969f43dec26be6b6bfea4ed3","b6206f30969f43dec26be6b6bfea4ed3",0,0
"58509fb8caf4c3e9fa4c1d39cf783b25","58509fb8caf4c3e9fa4c1d39cf783b25",0,0
"a76ac37b2bfb14c1fa299b5419c85438","a76ac37b2bfb14c1fa299b5419c85438",0,0
"fe96547c1099d434e719d7ea25e61a8e","fe96547c1099d434e719d7ea25e61a8e",0,0
"7efe4ad3843955f043eefa80e5fd492f","7efe4ad3843955f043eefa80e5fd492f",0,0
"39820b6334259ef3db89a7a373095025","39820b6334259ef3db89a7a373095025",0,0
"d38bfeff47f6e43ad599e5202ce953bf","d38bfeff47f6e43ad599e5202ce953bf",0,1
"1a8bc7841da7c614683b76854da25b21","1a8bc7841da7c614683b76854da25b21",1,0
"442d0226930746d18f73b3d8dedcd9e7","442d0226930746d18f73b3d8dedcd9e7",0,0
"4d6c9914a238a58ec0d354f978909573","4d6c9914a238a58ec0d354f978909573",0,0
"e5d008ae3dca26127d6cc92b5e8945f9","e5d008ae3dca26127d6cc92b5e8945f9",0,0
"aae9007c43e97733bce0f08bf8cc8b52","aae9007c43e97733bce0f08bf8cc8b52",0,0
"81ed0b30077019f8d747385b91f2675a","81ed0b30077019f8d747385b91f2675a",0,0
"bb5a7556954470fdb03ed9abf470a4f0","bb5a7556954470fdb03ed9abf470a4f0",0,0
"8145075dddcffa3fa764c5ba32ed2cff","8145075dddcffa3fa764c5ba32ed2cff",0,0
"0cdf838a29facf2c340d9939e262b5dc","0cdf838a29facf2c340d9939e262b5dc",0,0
"9f7f4cfed6cf0a3817b04500c2d11ea6","9f7f4cfed6cf0a3817b04500c2d11ea6",0,0
"ad87b54bb02322ef60810d11bd483195","ad87b54bb02322ef60810d11bd483195",0,0
"8165aff18cd6ab7b931f6ae2d578d23c","8165aff18cd6ab7b931f6ae2d578d23c",0,0
"b3927046c74fa0acad2ab93637242f53","b3927046c74fa0acad2ab93637242f53",0,0
"20233c4a233fac1aa75725117a13738d","20233c4a233fac1aa75725117a13738d",0,0
"e247d3819a2ac80dbe03d7bfbf25faf3","e247d3819a2ac80dbe03d7bfbf25faf3",0,0
"a77cf8bb99d7e1b5d9df12b0b29d941a","a77cf8bb99d7e1b5d9df12b0b29d941a",0,0
"cd68cca6aced0549f580ad2b2fdbdaee","cd68cca6aced0549f580ad2b2fdbdaee",0,0
"34be5985ca42ae73333d7030a774b134","34be5985ca42ae73333d7030a774b134",0,0
"fadabbde414ae556263e64c59a92f622","fadabbde414ae556263e64c59a92f622",0,0
"a60b1975ef99848910e72687c4ed73b9","a60b1975ef99848910e72687c4ed73b9",0,0
"7740a262c4fc146e942a1ab79432db72","7740a262c4fc146e942a1ab79432db72",0,0
"0ca79c4134182e3d86e824276f787b46","0ca79c4134182e3d86e824276f787b46",0,0
"d191e078225ecaa757969dbc27d2b4a3","d191e078225ecaa757969dbc27d2b4a3",0,0
"74fca21f33168156264892144500227a","74fca21f33168156264892144500227a",0,0
"4b19473bbfd02706ce18e11fdcad83a0","4b19473bbfd02706ce18e11fdcad83a0",0,0
"9e7ba093cb5746ae366105e8705eefde","9e7ba093cb5746ae366105e8705eefde",0,1
"cc1b2a50cac29cd611eb51a62afb8ace","cc1b2a50cac29cd611eb51a62afb8ace",1,0
"2f7a768a127229dddc9b749d380000a1","2f7a768a127229dddc9b749d380000a1",0,0
"30ff45c20227f2313ecbac648718b30d","30ff45c20227f2313ecbac648718b30d",0,0
"e20119114b87d35ec4fe3a7eb708f258","e20119114b87d35ec4fe3a7eb708f258",0,0
"2dfc9a010fe087bd2f2f936676ed3098","2dfc9a010fe087bd2f2f936676ed3098",0,0
"be3adf3e28663eb1dbb7464813ad1a9c","be3adf3e28663eb1dbb7464813ad1a9c",0,0
"578bb06360e46a49b4659d81a60caef1","578bb06360e46a49b4659d81a60caef1",0,0
"81f67787290de5be54d0547b81e7bc89","81f67787290de5be54d0547b81e7bc89",0,0
"e82df7e765428146e1e1146076c6aac0","e82df7e765428146e1e1146076c6aac0",0,0
"24c890f26fca0d8476ffa963b2ad0a8e","24c890f26fca0d8476ffa963b2ad0a8e",0,0
"b35e8e95c6fbc49f5a53420988d84b06","b35e8e95c6fbc49f5a53420988d84b06",0,1
"574120fc33ac56732ca39771bd53c8b4","574120fc33ac56732ca39771bd53c8b4",1,0
"0188a0e417279ddf786e1469bfca9960","0188a0e417279ddf786e1469bfca9960",0,0
"c9555e4c95539195f21e06f7a31a0fbc","c9555e4c95539195f21e06f7a31a0fbc",0,1
"67d5d9b7a2902349e2222f86334b8e65","67d5d9b7a2902349e2222f86334b8e65",0,0
"4731027c1c404ad20ed65d5c7992d96e","4731027c1c404ad20ed65d5c7992d96e",0,1
"6b3bc1e124e6bb66e3671c4ee0907ee3","6b3bc1e124e6bb66e3671c4ee0907ee3",0,0
"335be9039e418315b645d2a5c2b3f20a","335be9039e418315b645d2a5c2b3f20a",0,0
"461ca2146efc2660bdb1da6291bd2fab","461ca2146efc2660bdb1da6291bd2fab",0,0
"1448356db9a4afda61cc3602848194de","1448356db9a4afda61cc3602848194de",0,0
"0a440290f95acd13e879c3855079961c","0a440290f95acd13e879c3855079961c",0,0
"fb44bf063673be8a48c916f3fcbbbbfa","fb44bf063673be8a48c916f3fcbbbbfa",0,0
"04a3667c9485c3355291145664a59e1f","04a3667c9485c3355291145664a59e1f",0,0
"8e0262d07f3ac56cd81d7bb6d983c8a4","8e0262d07f3ac56cd81d7bb6d983c8a4",0,0
"484473372084c332b5f73c0c697f461c","484473372084c332b5f73c0c697f461c",0,0
"1f043632fb157bee29e90d16aed0f38b","1f043632fb157bee29e90d16aed0f38b",0,0
"b95bbed7c112118a9f8b56197367ac6d","b95bbed7c112118a9f8b56197367ac6d",0,0
"b9f866ca05f96cd55a67d4f8c83bbd71","b9f866ca05f96cd55a67d4f8c83bbd71",0,0
"5cc9f62771b64d17597fa521322934c4","5cc9f62771b64d17597fa521322934c4",0,0
"21c493eec12b3f5d2aa0a79afd267f1f","21c493eec12b3f5d2aa0a79afd267f1f",0,0
"0a0536fb2d0bef72f83a88b656e9eb8c","0a0536fb2d0bef72f83a88b656e9eb8c",0,0
"c933d98f31a53f21c7db4375232b38bb","c933d98f31a53f21c7db4375232b38bb",1,0
"e8b00e66dd1b95e40144e38e34c7ae9f","e8b00e66dd1b95e40144e38e34c7ae9f",0,0
"621a3b13c885c1465528df898eca6332","621a3b13c885c1465528df898eca6332",0,0
"73a40efe316d9287f4ae4d6dcfe01e45","73a40efe316d9287f4ae4d6dcfe01e45",0,1
"bd3b35a0543aa759447af0f90bddbe92","bd3b35a0543aa759447af0f90bddbe92",0,0
"f6faa8fce5aa9185c9266a54992f3035","f6faa8fce5aa9185c9266a54992f3035",0,0
"601dc84f6b6c1268bd66629395383682","601dc84f6b6c1268bd66629395383682",1,0
"9f89020416f046d59c6fafb282aaac48","9f89020416f046d59c6fafb282aaac48",0,0
"d875e88efb379ef5ce1d14fe7f77542e","d875e88efb379ef5ce1d14fe7f77542e",0,0
"5c73b4837e0d42e26344cbb5f66a4813","5c73b4837e0d42e26344cbb5f66a4813",0,0
"95d1730accd3dd0e1b5888ef6f07f4ab","95d1730accd3dd0e1b5888ef6f07f4ab",0,0
"c80ba1270cee088aed1300fbab2b02d8","c80ba1270cee088aed1300fbab2b02d8",0,0
"0679e5f2949f8a5d9426b1059c9a02f9","0679e5f2949f8a5d9426b1059c9a02f9",1,0
"46985a846635ac097c332191533ebe0b","46985a846635ac097c332191533ebe0b",0,0
"9b67eeaf53e841abb8b5c70ab991d3ab","9b67eeaf53e841abb8b5c70ab991d3ab",0,0
"009ee35c00fa3f10643ce26a819b6258","009ee35c00fa3f10643ce26a819b6258",0,0
"7cd5548e91c12155c1d1466e0caf791e","7cd5548e91c12155c1d1466e0caf791e",0,0
"6a89aee05452fed3961543dfd5229303","6a89aee05452fed3961543dfd5229303",0,0
"58e2dc66b76cc0684061079e03e71b25","58e2dc66b76cc0684061079e03e71b25",0,0
"3d8d436dfbf4e9607e7d294f2bc9c472","3d8d436dfbf4e9607e7d294f2bc9c472",0,0
"6d68f41f075ce00ac8f804eac2f0fa86","6d68f41f075ce00ac8f804eac2f0fa86",0,0
"886a3af4a22ef92d56e945e4b5bffd41","886a3af4a22ef92d56e945e4b5bffd41",0,0
"1470d6e921893676b65b74c6f4e422c2","1470d6e921893676b65b74c6f4e422c2",0,0
"828bafbff474b204d7876d578a40a040","828bafbff474b204d7876d578a40a040",0,0
"77e1de6dcd80f0f0ca0c101e18d15b4b","77e1de6dcd80f0f0ca0c101e18d15b4b",0,0
"781a5ae42d8f6289bcfbc51aa8985cdd","781a5ae42d8f6289bcfbc51aa8985cdd",0,0
"3a99e9ad2c15f646be99d6e703f9f8a0","3a99e9ad2c15f646be99d6e703f9f8a0",0,0
"198700b8055e1e87f938d800ef0cceee","198700b8055e1e87f938d800ef0cceee",0,0
"3d387abaab36eab34380fa9362a7dc3b","3d387abaab36eab34380fa9362a7dc3b",0,1
"f8d799638e47738d3c0dd2454076ac4b","f8d799638e47738d3c0dd2454076ac4b",1,0
"5bbe02efec4388958abde248fe45ed88","5bbe02efec4388958abde248fe45ed88",0,0
"e9f904777fb7f8bac9758d9ab4d0d50e","e9f904777fb7f8bac9758d9ab4d0d50e",0,0
"89c0f1e0d32b14d4cb27226258daefe0","89c0f1e0d32b14d4cb27226258daefe0",0,0
"6bd3a18806fbf9b0785e764120b71898","6bd3a18806fbf9b0785e764120b71898",0,0
"5e9b7160779b9b55da76d8f41138abda","5e9b7160779b9b55da76d8f41138abda",0,1
"b615bcff643d09a4919c40df64edad30","b615bcff643d09a4919c40df64edad30",0,1
"2582d4fffa8ceb563975e9f13af041c8","2582d4fffa8ceb563975e9f13af041c8",0,0
"a7f2ed23727b5ad15c9ff563ac356ef7","a7f2ed23727b5ad15c9ff563ac356ef7",0,1
"ec25b5a6ba907a4447e44dce517000e1","ec25b5a6ba907a4447e44dce517000e1",0,0
"3cc4f1cd221ebffc5f79ba76f6f27336","3cc4f1cd221ebffc5f79ba76f6f27336",0,0
"bd81e4923faacfde8f9e621bbbbb294f","bd81e4923faacfde8f9e621bbbbb294f",0,0
"adcf2e2741b2e61cf5be70575f78fb4b","adcf2e2741b2e61cf5be70575f78fb4b",0,0
"8ca2078b9edcb6be8283e8528b424af5","8ca2078b9edcb6be8283e8528b424af5",0,0
"4bdedff3ef29c760d8b5f31dd06d4397","4bdedff3ef29c760d8b5f31dd06d4397",0,0
"7ef999a1062f09397103826f84abca7d","7ef999a1062f09397103826f84abca7d",0,0
"9bc9b53cea78e774fdee67fbbc4c69b1","9bc9b53cea78e774fdee67fbbc4c69b1",0,0
"014f67c7e91c68c99c5046b25429c9c0","014f67c7e91c68c99c5046b25429c9c0",0,0
"5b4af50264b3ab3b585f77b1fee3efd7","5b4af50264b3ab3b585f77b1fee3efd7",0,0
"018fa05c2ec3408d8abe4a5e30396892","018fa05c2ec3408d8abe4a5e30396892",0,0
"5326bef2f4926de96e7e0443ee97af8a","5326bef2f4926de96e7e0443ee97af8a",0,0
"621f7c202a14d235864414bb7a42b87c","621f7c202a14d235864414bb7a42b87c",0,0
"8f47c25ed9c304d52b359592c2ec8107","8f47c25ed9c304d52b359592c2ec8107",0,0
"129379738fc4aac322214c174b841e57","129379738fc4aac322214c174b841e57",0,0
"42a5e53d8beb2766893c3b1702725ac1","42a5e53d8beb2766893c3b1702725ac1",0,0
"34b4dfe806344bf4b7bf6f1a5c2ce56d","34b4dfe806344bf4b7bf6f1a5c2ce56d",0,0
"368aeefd9644a1044b8e9f33d4802a8a","368aeefd9644a1044b8e9f33d4802a8a",0,0
"b50a79bd79abddfc0efb53abd5b1d87e","b50a79bd79abddfc0efb53abd5b1d87e",0,0
"4682766a4043632e1d3b3b559bd6d76a","4682766a4043632e1d3b3b559bd6d76a",0,0
"de6c5909c4416e1e1e9a197f18701141","de6c5909c4416e1e1e9a197f18701141",0,0
"5830d857bfdd7e977087d6955b1693aa","5830d857bfdd7e977087d6955b1693aa",1,0
"ef21be3d124e6bc64a8c4ebe2d357ee5","ef21be3d124e6bc64a8c4ebe2d357ee5",0,0
"5dad2ee57ad764012c93791d275140f4","5dad2ee57ad764012c93791d275140f4",0,0
"a38a62af36df93a55b749bff07cf089e","a38a62af36df93a55b749bff07cf089e",0,0
